ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT
A-4488,disodium 2-[carboxymethyl-[2-[carboxymethyl-(2-oxido-2-oxoethyl)amino]ethyl]amino]acetate,"InChI=1S/C10H16N2O8.2Na/c13-7(14)3-11(4-8(15)16)1-2-12(5-9(17)18)6-10(19)20;;/h1-6H2,(H,13,14)(H,15,16)(H,17,18)(H,19,20);;/q;2*+1/p-2",ZGTMUACCHSMWAC-UHFFFAOYSA-L,[Na+].[Na+].OC(=O)CN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O,-0.5054187441,0.013807468798027536,3,G5,336.2080000000001,-10.732600000000007,58.16560000000002,22.0,8.0,2.0,12.0,11.0,114.0,0.0,0.0,0.0,0.0,161.34,170.1932200521888,-1.8049992523503188e-06,325.12281476499334
A-4489,nitromethane,InChI=1S/CH3NO2/c1-2(3)4/h1H3,LYGJENNIWJXYER-UHFFFAOYSA-N,C[N+]([O-])=O,0.2335017655,0.013099117249999986,2,G3,61.040000000000006,-0.10710000000000008,12.9184,4.0,2.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,43.14,23.39222675032935,2.8030394876740514,29.019550008653873
A-4490,samarium(3+) ion trinitrate,InChI=1S/3NO3.Sm/c3*2-1(3)4;/q3*-1;+3,YZDZYSPAJSPJQJ-UHFFFAOYSA-N,[Sm+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,0.4860173873,0.14883322795212783,3,G5,336.3720000000001,-0.7173000000000003,31.084200000000006,13.0,9.0,0.0,13.0,0.0,75.0,0.0,0.0,0.0,0.0,198.6,101.19605611259395,-4.4999999833333336e-08,112.40947885963234
A-4492,3-methylpent-1-yn-3-ol,"InChI=1S/C6H10O/c1-4-6(3,7)5-2/h1,7H,5H2,2-3H3",QXLPXWSKPNOQLE-UHFFFAOYSA-N,CCC(C)(O)C#C,0.0167319924,0.049653552793449976,3,G5,98.14499999999997,0.7806,29.747799999999987,7.0,1.0,1.0,1.0,1.0,40.0,0.0,0.0,0.0,0.0,20.23,44.35742074386788,3.6557909262199404,86.84336711741774
A-4493,hexanedihydrazide,"InChI=1S/C6H14N4O2/c7-9-5(11)3-1-2-4-6(12)10-8/h1-4,7-8H2,(H,9,11)(H,10,12)",IBVAQQYNSHJXBV-UHFFFAOYSA-N,NNC(=O)CCCCC(=O)NN,-0.2324579511,0.0,1,G1,174.204,-1.473399999999999,43.128200000000014,12.0,4.0,4.0,6.0,5.0,70.0,0.0,0.0,0.0,0.0,110.24,70.60678360161158,3.211729783466108,141.6270750562502
A-4495,"1,2-dimethoxyethane","InChI=1S/C4H10O2/c1-5-3-4-6-2/h3-4H2,1-2H3",XTHFKEDIFFGKHM-UHFFFAOYSA-N,COCCOC,1.0451691789,0.0,1,G1,90.122,0.2792,23.751999999999992,6.0,2.0,0.0,2.0,3.0,38.0,0.0,0.0,0.0,0.0,18.46,38.061167830033135,2.3390923149762908,17.509775004326936
A-4496,"1,4-dioxane",InChI=1S/C4H8O2/c1-2-6-4-3-5-1/h1-4H2,RYHBNJHYFVUHQT-UHFFFAOYSA-N,C1COCCO1,1.0549945152,0.0,1,G1,88.106,0.03320000000000001,21.637999999999995,6.0,2.0,0.0,2.0,0.0,36.0,0.0,1.0,1.0,1.0,18.46,37.055336676503906,2.0,21.019550008653873
A-4498,1-methylpyrrolidin-2-one,"InChI=1S/C5H9NO/c1-6-4-2-3-5(6)7/h2-4H2,1H3",SECXISVLQFMRJM-UHFFFAOYSA-N,CN1CCCC1=O,1.0037817508,0.0,1,G1,99.133,0.23859999999999992,26.870999999999988,7.0,1.0,0.0,2.0,0.0,40.0,0.0,1.0,1.0,1.0,20.310000000000002,43.11454410213389,2.4784387393909566,90.08094399727418
A-4499,1-methylurea,"InChI=1S/C2H6N2O/c1-4-2(3)5/h1H3,(H3,3,4,5)",XGEGHDBEHXKFPX-UHFFFAOYSA-N,CNC(N)=O,1.1302814392,0.0,1,G1,74.083,-0.7155,18.643100000000004,5.0,1.0,2.0,3.0,0.0,30.0,0.0,0.0,0.0,0.0,55.12,30.155468122890678,2.847378923087672,42.91260938324327
A-4500,"2,2'-sulfanediyldiethanol","InChI=1S/C4H10O2S/c5-1-3-7-4-2-6/h5-6H,1-4H2",YODZTKMDCQEPHD-UHFFFAOYSA-N,OCCSCCO,0.9129678895000001,0.0,1,G1,122.189,-0.2958,31.496599999999987,7.0,3.0,2.0,3.0,4.0,44.0,0.0,0.0,0.0,0.0,40.46,47.54565490077663,2.447472887876344,28.870765403276856
A-4501,"2,6-dimethylmorpholine","InChI=1S/C6H8O7.H2O/c7-3(8)1-6(13,5(11)12)2-4(9)10;/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12);1H2",YASYEJJMZJALEJ-UHFFFAOYSA-N,O.OC(=O)CC(O)(CC(O)=O)C(O)=O,0.6774954055,0.0,1,G1,210.138,-2.0732,40.705000000000005,14.0,4.0,4.0,8.0,5.0,82.0,0.0,0.0,0.0,0.0,163.63,77.70621633714231,0.0,228.21605924781636
A-4503,2-(2-hydroxyethoxy)ethan-1-ol,"InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2",MTHSVFCYNBDYFN-UHFFFAOYSA-N,OCCOCCO,0.9741986662000001,0.0,1,G1,106.121,-1.0124,24.99059999999999,7.0,3.0,2.0,3.0,4.0,44.0,0.0,0.0,0.0,0.0,49.69,42.53609010491827,2.447472887876344,26.115877901113386
A-4504,2-(2-oxoimidazolidin-1-yl)ethyl methacrylate,"InChI=1S/C9H14N2O3/c1-7(2)8(12)14-6-5-11-4-3-10-9(11)13/h1,3-6H2,2H3,(H,10,13)",PFPUZMSQZJFLBK-UHFFFAOYSA-N,CC(=C)C(=O)OCCN1CCNC1=O,0.7028481462999999,1.5,2,G2,198.22199999999998,0.13090000000000007,50.74470000000002,14.0,3.0,1.0,5.0,4.0,78.0,0.0,1.0,1.0,1.0,58.64,82.70963904069475,2.17895001043104,262.7826815104895
A-4505,2-(dimethylamino)-2-methylpropan-1-ol,"InChI=1S/C6H15NO.ClH/c1-6(2,5-8)7(3)4;/h8H,5H2,1-4H3;1H",QVNXEWQCNPSJLG-UHFFFAOYSA-N,[H+].[Cl-].CN(C)C(C)(C)CO,0.8134589559000001,0.0,1,G1,153.653,-2.5645999999999973,35.96379999999999,9.0,2.0,1.0,3.0,2.0,58.0,0.0,0.0,0.0,0.0,23.47,64.7559206442569,-2.4499998320000124e-07,78.14806784229394
A-4507,2-[(2-aminoethyl)amino]ethan-1-ol,"InChI=1S/C4H12N2O/c5-1-2-6-3-4-7/h6-7H,1-5H2",LHIJANUOQQMGNT-UHFFFAOYSA-N,NCCNCCO,0.9823282162,0.0,1,G1,104.15299999999999,-1.4729999999999996,29.009899999999995,7.0,3.0,3.0,3.0,4.0,44.0,0.0,0.0,0.0,0.0,58.28,43.51806400383614,2.447472887876344,28.870765403276856
A-4508,2-[(2-hydroxyethyl)(methyl)amino]ethan-1-ol,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",CRVGTESFCCXCTH-UHFFFAOYSA-N,CN(CCO)CCO,0.9238549272,0.0,1,G1,119.16399999999999,-1.0972000000000002,31.668599999999984,8.0,3.0,2.0,3.0,4.0,50.0,0.0,0.0,0.0,0.0,43.7,49.547320660011366,2.9196126414385533,43.693328434369654
A-4509,2-[2-(2-hydroxyethoxy)ethoxy]ethan-1-ol,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",ZIBGPFATKBEMQZ-UHFFFAOYSA-N,OCCOCCOCCO,0.8234052513,0.0,1,G1,150.174,-0.9958000000000002,35.809599999999996,10.0,4.0,2.0,4.0,7.0,62.0,0.0,0.0,0.0,0.0,58.92,60.379519563218366,2.6476048489438337,49.70950594454669
A-4510,2-[bis(2-hydroxyethyl)amino]ethan-1-ol,"InChI=1S/C6H15NO3/c8-4-1-7(2-5-9)3-6-10/h8-10H,1-6H2",GSEJCLTVZPLZKY-UHFFFAOYSA-N,OCCN(CCO)CCO,0.8262602859999999,0.0,1,G1,149.19,-1.734699999999999,37.6974,10.0,4.0,3.0,4.0,6.0,62.0,0.0,0.0,0.0,0.0,63.93000000000001,60.706496526603985,3.2950821163049606,55.74860596185443
A-4511,2-chloroethan-1-ol,"InChI=1S/C2H5ClO/c3-1-2-4/h4H,1-2H2",SZIFAVKTNFCBPC-UHFFFAOYSA-N,OCCCl,1.0941285967,0.0,1,G1,80.51400000000001,0.21749999999999997,17.805799999999998,4.0,1.0,1.0,2.0,1.0,26.0,0.0,0.0,0.0,0.0,20.23,30.201693121303844,1.9747448713915894,8.0
A-4512,2-cyanoacetic acid,"InChI=1S/C3H3NO2/c4-2-1-3(5)6/h1H2,(H,5,6)",MLIREBYILWEBDM-UHFFFAOYSA-N,OC(=O)CC#N,1.0702644103,0.0,1,G1,85.06200000000001,-0.015319999999999945,17.865799999999997,6.0,2.0,1.0,3.0,1.0,32.0,0.0,0.0,0.0,0.0,61.089999999999996,34.81747079033126,3.1275799516775433,91.45654516950492
A-4513,2-hydroxyethyl prop-2-enoate,"InChI=1S/C5H8O3/c1-2-5(7)8-4-3-6/h2,6H,1,3-4H2",OMIGHNLMNHATMP-UHFFFAOYSA-N,OCCOC(=O)C=C,0.9351079333,0.0,1,G1,116.11599999999999,-0.29210000000000025,28.24179999999999,8.0,3.0,1.0,3.0,3.0,46.0,0.0,0.0,0.0,0.0,46.53,47.578717534978374,3.1114301208164354,87.67457204070747
A-4514,2-hydroxypropanenitrile,"InChI=1S/C3H5NO/c1-3(5)2-4/h3,5H,1H3",WOFDVDFSGLBFAC-UHFFFAOYSA-N,CC(O)C#N,1.1482586908,0.0,1,G1,71.07900000000001,-0.10922000000000004,17.2938,5.0,2.0,1.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,44.019999999999996,30.65594869028749,2.9394472463233274,52.40362799390803
A-4515,2-methylbut-3-yn-2-ol,"InChI=1S/C5H8O/c1-4-5(2,3)6/h1,6H,2-3H3",CEBKHWWANWSNTI-UHFFFAOYSA-N,CC(C)(O)C#C,1.0751110617,0.0,1,G1,84.118,0.3905,25.13079999999999,6.0,1.0,1.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,20.23,37.99247862947126,3.552734354515761,70.919684538544
A-4516,2-methylpropan-2-amine,"InChI=1S/C4H11N/c1-4(2,3)5/h5H2,1-3H3",YBRBMKDOPFTVDT-UHFFFAOYSA-N,CC(C)(C)N,1.1358509819,0.0,1,G1,73.13900000000001,0.7436,23.940399999999997,5.0,1.0,1.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,26.02,33.17396806803208,3.0237157840738176,19.11941547876375
A-4517,2-methylpropan-2-ol,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,CC(C)(C)O,1.1300470117,0.0,1,G1,74.12299999999999,0.7771999999999999,21.971799999999995,5.0,1.0,1.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,20.23,32.62831112321538,3.0237157840738176,19.11941547876375
A-4518,2-methylpyridine,"InChI=1S/C6H7N/c1-6-4-2-3-5-7-6/h2-5H,1H3",BSKHPKMHTQYZBB-UHFFFAOYSA-N,Cc1ccccn1,1.0309150604000001,0.0,1,G1,93.129,1.39002,28.973999999999993,7.0,1.0,0.0,1.0,0.0,36.0,1.0,0.0,0.0,1.0,12.89,43.01599321484009,3.0214653097240864,134.10736969541455
A-4519,2-sulfanylethan-1-ol,"InChI=1S/C2H6OS/c3-1-2-4/h3-4H,1-2H2",DGVVWUTYPXICAM-UHFFFAOYSA-N,OCCS,1.1071488253,0.0,1,G1,78.136,-0.09150000000000003,20.938799999999993,4.0,2.0,2.0,2.0,1.0,26.0,0.0,0.0,0.0,0.0,20.23,31.05349355782389,1.9747448713915894,8.0
A-4520,3-(dimethylamino)propan-1-ol,"InChI=1S/C5H13NO/c1-6(2)4-3-5-7/h7H,3-5H2,1-2H3",PYSGFFTXMUWEOT-UHFFFAOYSA-N,CN(C)CCCO,0.9864676175,0.0,1,G1,103.16499999999999,-0.06960000000000005,30.256799999999984,7.0,2.0,1.0,2.0,3.0,44.0,0.0,0.0,0.0,0.0,23.47,44.753086907815366,2.6782577431647265,37.06139398862029
A-4521,"3-methyl-1-vinyl-2,3-dihydro-1H-imidazol-1-ium methyl sulfate","InChI=1S/C6H9N2.CH4O4S/c1-3-8-5-4-7(2)6-8;1-5-6(2,3)4/h3-6H,1H2,2H3;1H3,(H,2,3,4)/q+1;/p-1",BZVFPIHTRLNAQA-UHFFFAOYSA-M,CO[S]([O-])(=O)=O.C[n+]1ccn(C=C)c1,0.6570840829,0.0,1,G1,220.25,-0.49389999999999934,48.70120000000003,14.0,5.0,0.0,7.0,2.0,80.0,1.0,0.0,0.0,1.0,75.24000000000001,83.00733618918535,2.545833294709491e-07,382.14898771932945
A-4522,4-hydroxybenzenesulfonic acid,"InChI=1S/C6H6O4S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4,7H,(H,8,9,10)",FEPBITJSIHRMRT-UHFFFAOYSA-N,Oc1ccc(cc1)[S](O)(=O)=O,0.7590091939,0.05995770515000004,2,G3,174.177,0.6389000000000001,37.921400000000006,11.0,3.0,2.0,5.0,1.0,60.0,1.0,0.0,0.0,1.0,74.6,63.85427288173359,3.2015159310664942,337.3499619957353
A-4523,4-hydroxybutyl prop-2-enoate,"InChI=1S/C7H12O3/c1-2-7(9)10-6-4-3-5-8/h2,8H,1,3-6H2",NDWUBGAGUCISDV-UHFFFAOYSA-N,OCCCCOC(=O)C=C,0.8411251015000001,0.0,1,G1,144.17,0.4881,37.4758,10.0,3.0,1.0,3.0,5.0,58.0,0.0,0.0,0.0,0.0,46.53,60.30860176377159,3.033873494743956,109.41884680991983
A-4524,"N,N-dimethylacetamide",InChI=1S/C4H9NO/c1-4(6)5(2)3/h1-3H3,FXHOOIRPVKKKFG-UHFFFAOYSA-N,CN(C)C(C)=O,1.0598721633,0.025063918350000103,2,G3,87.12199999999999,0.09450000000000003,24.36799999999999,6.0,1.0,0.0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,20.310000000000002,37.75543314126651,3.2575861612334887,58.568425030288566
A-4525,N-(1-cyanoethyl)formamide,"InChI=1S/C4H6N2O/c1-4(2-5)6-3-7/h3-4H,1H3,(H,6,7)",ONONIESHMTZAKB-UHFFFAOYSA-N,CC(NC=O)C#N,1.0083088579000001,0.0,1,G1,98.105,-0.35552,24.274699999999996,7.0,2.0,1.0,3.0,2.0,38.0,0.0,0.0,0.0,0.0,52.89,41.9380413361399,3.209971690692883,94.3531421217447
A-4526,N-ethylethanamine,"InChI=1S/C4H11N/c1-3-5-4-2/h5H,3-4H2,1-2H3",HPNMFZURTQLUMO-UHFFFAOYSA-N,CCNCC,1.1358509819,0.0,1,G1,73.139,0.6157999999999999,24.217699999999994,5.0,1.0,1.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,12.03,33.38393955462742,2.19060968716425,11.119415478763749
A-4527,N-methylacetamide,"InChI=1S/C3H7NO/c1-3(5)4-2/h1-2H3,(H,4,5)",OHLUUHNLEMFGTQ-UHFFFAOYSA-N,CNC(C)=O,1.1361123296,0.0,1,G1,73.095,-0.24770000000000003,19.740699999999997,5.0,1.0,1.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,29.1,31.18051954027457,2.847378923087672,42.1577218810798
A-4528,aziridine,"InChI=1S/C2H5N/c1-2-3-1/h3H,1-2H2",NOWKCMXCCJGMRR-UHFFFAOYSA-N,C1CN1,1.3658352118000001,0.0,1,G1,43.068999999999996,-0.41040000000000004,12.869700000000002,3.0,1.0,1.0,1.0,0.0,18.0,0.0,1.0,1.0,1.0,21.94,19.64822417230497,2.25,7.509775004326937
A-4529,"butane-1,2-diol","InChI=1S/C4H10O2/c1-2-4(6)3-5/h4-6H,2-3H2,1H3",BMRWNKZVCUKKSR-UHFFFAOYSA-N,CCC(O)CO,1.0451691789,0.0,1,G1,90.122,-0.25039999999999996,23.383599999999994,6.0,2.0,2.0,2.0,2.0,38.0,0.0,0.0,0.0,0.0,40.46,37.4225448754114,2.7541847860376616,24.72905595320056
A-4530,"butane-2,3-diol","InChI=1S/C4H10O2/c1-3(5)4(2)6/h3-6H,1-2H3/t3-,4+",OWBTYPJTUOEWEK-ZXZARUISSA-N,C[C@@H](O)[C@H](C)O,1.0451691789,0.0,1,G1,90.122,-0.252,23.361599999999996,6.0,2.0,2.0,2.0,1.0,38.0,0.0,0.0,0.0,0.0,40.46,37.4225448754114,2.9934972434784735,26.52932501298081
A-4531,cyclohexanamine,"InChI=1S/C6H13N/c7-6-4-2-1-3-5-6/h6H,1-5,7H2",PAFZNILMFXTMIY-UHFFFAOYSA-N,NC1CCCCC1,1.0035890328000001,0.0,1,G1,99.177,1.2778,31.06039999999999,7.0,1.0,1.0,1.0,0.0,42.0,0.0,1.0,1.0,1.0,26.02,44.89802114329608,2.1229179499593664,46.14170945007629
A-4532,cyclopropanamine,"InChI=1S/C3H7N/c4-3-1-2-3/h3H,1-2,4H2",HTJDQJBWANPRPF-UHFFFAOYSA-N,NC1CC1,1.2433943162999999,0.0,1,G1,57.096,0.10749999999999993,17.2094,4.0,1.0,1.0,1.0,0.0,24.0,0.0,1.0,1.0,1.0,26.02,25.803194800106255,2.171098317873574,22.464393446710154
A-4533,ethanedioyl dichloride,InChI=1S/C2Cl2O2/c3-1(5)2(4)6,CTSLXHKWHWQRSH-UHFFFAOYSA-N,ClC(=O)C(Cl)=O,0.8964494062999999,0.0,1,G1,126.926,0.5171999999999999,21.72,6.0,2.0,0.0,4.0,1.0,34.0,0.0,0.0,0.0,0.0,34.14,44.03376979607703,3.5677034550432034,75.5488750216347
A-4534,formamide,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",ZHNUHDYFZUAESO-UHFFFAOYSA-N,NC=O,1.3463919758,0.0,1,G1,45.041,-0.8985000000000001,10.2514,3.0,1.0,1.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,43.09,18.240663824886028,2.1874960973678963,12.264662506490405
A-4535,methanesulfonic acid,"InChI=1S/CH4O3S/c1-5(2,3)4/h1H3,(H,2,3,4)",AFVFQIVMOAPDHO-UHFFFAOYSA-N,C[S](O)(=O)=O,1.0172449791,0.0,1,G1,96.107,-0.49599999999999983,17.472600000000003,5.0,2.0,1.0,4.0,0.0,32.0,0.0,0.0,0.0,0.0,54.37,30.367887037870172,4.062942298971397,90.06147084052891
A-4536,methyl hydroxymethoxyacetate,"InChI=1S/C4H8O4/c1-7-4(6)2-8-3-5/h5H,2-3H2,1H3",RNVVYVPDHMKDTL-UHFFFAOYSA-N,COC(=O)COCO,0.9204425284000001,0.0,1,G1,120.104,-0.8742000000000003,25.05379999999999,8.0,4.0,1.0,4.0,3.0,48.0,0.0,0.0,0.0,0.0,55.760000000000005,47.0169236822729,2.988598647973156,70.43856189774725
A-4537,methylhydrazine,"InChI=1S/CH6N2/c1-3-2/h3H,2H2,1H3",HDZGCSFEDULWCS-UHFFFAOYSA-N,CNN,1.3365535082,0.0,1,G1,46.073,-0.9205000000000001,13.247100000000001,3.0,2.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,38.05,19.599139928685283,1.6329931618554523,2.7548875021634682
A-4538,oxan-2-one,InChI=1S/C5H8O2/c6-5-3-1-2-4-7-5/h1-4H2,OZJPLYNZGCXSJM-UHFFFAOYSA-N,O=C1CCCCO1,0.9994921725,0.0,1,G1,100.117,0.7135,24.809999999999988,7.0,2.0,0.0,2.0,0.0,40.0,0.0,1.0,1.0,1.0,26.3,42.4682556614374,2.2495440947344707,70.14933958998697
A-4539,"pentane-1,2-diol","InChI=1S/C5H12O2/c1-2-3-5(7)4-6/h5-7H,2-4H2,1H3",WCVRQHFDJLLWFE-UHFFFAOYSA-N,CCCC(O)CO,0.9823448956,0.0,1,G1,104.14899999999999,0.13970000000000005,28.000599999999988,7.0,2.0,2.0,2.0,3.0,44.0,0.0,0.0,0.0,0.0,40.46,43.787486989808,2.8318199660707846,37.06139398862029
A-4540,"pentane-1,5-diol","InChI=1S/C5H12O2/c6-4-2-1-3-5-7/h6-7H,1-5H2",ALQSHHUCVQOPAS-UHFFFAOYSA-N,OCCCCCO,0.9823448956,0.0,1,G1,104.149,0.14130000000000004,28.022599999999986,7.0,2.0,2.0,2.0,4.0,44.0,0.0,0.0,0.0,0.0,40.46,43.787486989808,2.447472887876344,25.26112492884004
A-4544,"propane-1,2-diamine","InChI=1S/C3H10N2/c1-3(5)2-4/h3H,2,4-5H2,1H3",AOHJOMMDDJHIJH-UHFFFAOYSA-N,CC(N)CN,1.1300235759000001,0.0,1,G1,74.127,-0.7077,22.703800000000005,5.0,2.0,2.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,52.04,32.1489166506482,2.5395388613593903,18.854752972273346
A-4545,propanoic acid,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",XBDQKXXYIPTUBI-UHFFFAOYSA-N,CCC(O)=O,1.1303048889,0.0,1,G1,74.079,0.481,17.9268,5.0,1.0,1.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,37.3,30.42489110886254,2.847378923087672,40.1577218810798
A-4546,sodium trichloroacetate,"InChI=1S/C2HCl3O2.Na/c3-2(4,5)1(6)7;/h(H,6,7);/q;+1/p-1",SAQSTQBVENFSKT-UHFFFAOYSA-M,[Na+].[O-]C(=O)C(Cl)(Cl)Cl,0.7319628929,0.039590623049999996,2,G3,185.369,-2.8895,25.296999999999997,8.0,2.0,0.0,6.0,0.0,42.0,0.0,0.0,0.0,0.0,40.129999999999995,83.38314729782289,0.0,87.77443751081735
A-4547,"tetrasodium 5-({4-[bis(2-hydroxypropyl)amino]-6-[(4-sulfonatophenyl)amino]-1,3,5-triazin-2-yl}amino)-2-[(E)-2-[4-({4-[bis(2-hydroxypropyl)amino]-6-[(4-sulfonatophenyl)amino]-1,3,5-triazin-2-yl}amino)-2-sulfonatophenyl]ethenyl]benzene-1-sulfonate","InChI=1S/C44H52N12O16S4.4Na/c1-25(57)21-55(22-26(2)58)43-51-39(45-31-11-15-35(16-12-31)73(61,62)63)49-41(53-43)47-33-9-7-29(37(19-33)75(67,68)69)5-6-30-8-10-34(20-38(30)76(70,71)72)48-42-50-40(46-32-13-17-36(18-14-32)74(64,65)66)52-44(54-42)56(23-27(3)59)24-28(4)60;;;;/h5-20,25-28,57-60H,21-24H2,1-4H3,(H,61,62,63)(H,64,65,66)(H,67,68,69)(H,70,71,72)(H2,45,47,49,51,53)(H2,46,48,50,52,54);;;;/q;4*+1/p-4/b6-5+;;;;",NTHKAJBKFNFLHL-WPYDVODASA-J,[Na+].[Na+].[Na+].[Na+].CC(O)CN(CC(C)O)c1nc(Nc2ccc(cc2)[S]([O-])(=O)=O)nc(Nc3ccc(/C=C/c4ccc(Nc5nc(Nc6ccc(cc6)[S]([O-])(=O)=O)nc(n5)N(CC(C)O)CC(C)O)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n1,-0.08677399279999999,0.0,1,G1,1221.1639999999998,-10.030200000000045,270.4827999999998,80.0,28.0,8.0,36.0,24.0,408.0,6.0,0.0,0.0,6.0,441.65999999999997,549.5185422194974,5.467490023462662e-06,3309.7997588955286
A-4548,tributyl(methyl)azanium chloride,"InChI=1S/C13H30N.HI/c1-5-8-11-14(4,12-9-6-2)13-10-7-3;/h5-13H2,1-4H3;1H/q+1;/p-1",DXJLCRNXYNRGRA-UHFFFAOYSA-M,[I-].CCCC[N+](C)(CCCC)CCCC,0.4850619562,0.0,1,G1,327.2940000000001,0.8372999999999999,65.50940000000007,15.0,0.0,0.0,2.0,9.0,94.0,0.0,0.0,0.0,0.0,0.0,114.2321539740214,0.0,103.9299229557318
A-4549,trifluoroacetic acid,"InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)",DTQVDTLACAAQTR-UHFFFAOYSA-N,OC(=O)C(F)(F)F,0.9430113455,0.0,1,G1,114.02200000000002,0.6333,13.690800000000001,7.0,1.0,1.0,5.0,0.0,42.0,0.0,0.0,0.0,0.0,37.3,36.55655520324464,3.7911184170869663,83.42592196522058
A-4551,"1,2-oxathiolane 2,2-dioxide",InChI=1S/C3H6O3S/c4-7(5)3-1-2-6-7/h1-3H2,FSSPGSAQUIYDCN-UHFFFAOYSA-N,O=[S]1(=O)CCCO1,-0.08687569380000001,0.0,1,G1,122.145,-0.26349999999999985,24.355799999999995,7.0,3.0,0.0,4.0,0.0,42.0,0.0,1.0,1.0,1.0,43.370000000000005,42.411251590445026,2.762020467830416,133.56295496093253
A-4553,"disodium 2,2'-ethene-1,2-diylbis(5-aminobenzenesulfonate)","InChI=1S/C14H14N2O6S2.2Na/c15-11-5-3-9(13(7-11)23(17,18)19)1-2-10-4-6-12(16)8-14(10)24(20,21)22;;/h1-8H,15-16H2,(H,17,18,19)(H,20,21,22);;/q;2*+1/p-2/b2-1+;;",YAKFHPREDNNSFX-SEPHDYHBSA-L,[Na+].[Na+].Nc1ccc(\C=C\c2ccc(N)cc2[S]([O-])(=O)=O)c(c1)[S]([O-])(=O)=O,-0.6173904015,0.0,1,G1,414.3720000000001,-5.162399999999995,86.56320000000001,26.0,8.0,2.0,12.0,4.0,128.0,2.0,0.0,0.0,2.0,166.43999999999997,195.2926311817006,3.1249987104172107e-06,953.8976821850557
A-4556,yttrium(3+) acetate,"InChI=1S/3C2H4O2.Y/c3*1-2(3)4;/h3*1H3,(H,3,4);/q;;;+3/p-3",JUWHRRAPBUAYTA-UHFFFAOYSA-K,[Y+3].CC([O-])=O.CC([O-])=O.CC([O-])=O,-0.4249436743,0.0,1,G1,266.03799999999995,-3.7338999999999976,32.04299999999999,13.0,6.0,0.0,7.0,0.0,72.0,0.0,0.0,0.0,0.0,120.38999999999999,100.82655384293598,-4.4999999833333336e-08,114.67414136612275
A-4557,3-aminobenzenesulfonic acid,"InChI=1S/C6H7NO3S/c7-5-2-1-3-6(4-5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",ZAJAQTYSTDTMCU-UHFFFAOYSA-N,Nc1cccc(c1)[S](O)(=O)=O,-1.2051065795,0.18281793506281993,4,G5,173.19299999999998,0.5155000000000001,40.669000000000004,11.0,3.0,2.0,5.0,1.0,60.0,1.0,0.0,0.0,1.0,80.39,64.39992982655029,3.2779105845781125,357.84507449357193
A-4558,6'-methoxycinchonan-9-ol sulfate (salt),"InChI=1S/C20H24N2O2.H2O4S/c1-3-13-12-22-9-7-14(13)10-19(22)20(23)16-6-8-21-18-5-4-15(24-2)11-17(16)18;1-5(2,3)4/h3-6,8,11,13-14,19-20,23H,1,7,9-10,12H2,2H3;(H2,1,2,3,4)",AKYHKWQPZHDOBW-UHFFFAOYSA-N,COc1ccc2nccc(C(O)C3CC4CCN3CC4C=C)c2c1.O[S](O)(=O)=O,-1.5924060415,0.0,1,G1,422.50300000000016,2.5204,109.20420000000006,29.0,6.0,3.0,9.0,4.0,158.0,2.0,3.0,3.0,5.0,120.19,169.95113099502885,4.3141659194481327e-07,972.0952968807068
